beta1,beta2,beta_v,beta_z_infinity
0.85534591195,0.0062893081761,-5.78616352201,0.358990505194
0.861635220126,0.0062893081761,-5.88679245283,0.356678611926
0.867924528302,0.0062893081761,-5.98742138365,0.354373375008
0.874213836478,0.0062893081761,-6.08805031447,0.352074881884
0.880503144654,0.0062893081761,-6.18867924528,0.349783218803
0.88679245283,0.0062893081761,-6.2893081761,0.347498470816
0.893081761006,0.0062893081761,-6.38993710692,0.345220721763
0.899371069182,0.0062893081761,-6.49056603774,0.342950054266
0.905660377358,0.0062893081761,-6.59119496855,0.340686549717
0.911949685535,0.0062893081761,-6.69182389937,0.338430288278
0.918238993711,0.0062893081761,-6.79245283019,0.336181348865
0.924528301887,0.0062893081761,-6.89308176101,0.333939809144
0.930817610063,0.0062893081761,-6.99371069182,0.331705745528
0.937106918239,0.0062893081761,-7.09433962264,0.329479233164
0.943396226415,0.0062893081761,-7.19496855346,0.327260345933
0.949685534591,0.0062893081761,-7.29559748428,0.32504915644
0.955974842767,0.0062893081761,-7.39622641509,0.322845736012
0.962264150943,0.0062893081761,-7.49685534591,0.320650154694
0.968553459119,0.0062893081761,-7.59748427673,0.318462481241
0.974842767296,0.0062893081761,-7.69811320755,0.316282783118
0.981132075472,0.0062893081761,-7.79874213836,0.314111126494
0.987421383648,0.0062893081761,-7.89937106918,0.311947576241
0.993710691824,0.0062893081761,-8,0.309792195931
1,0.0062893081761,-8.10062893082,0.307645047833
0,0.0125786163522,7.79874213836,0.685350331302
0.0062893081761,0.0125786163522,7.69811320755,0.683176671595
0.0125786163522,0.0125786163522,7.59748427673,0.6809949867
0.0188679245283,0.0125786163522,7.49685534591,0.678805343108
0.0251572327044,0.0125786163522,7.39622641509,0.676607808604
0.0314465408805,0.0125786163522,7.29559748428,0.674402452266
0.0377358490566,0.0125786163522,7.19496855346,0.672189344455
0.0440251572327,0.0125786163522,7.09433962264,0.669968556818
0.0503144654088,0.0125786163522,6.99371069182,0.667740162276
0.0566037735849,0.0125786163522,6.89308176101,0.665504235026
0.062893081761,0.0125786163522,6.79245283019,0.663260850529
0.0691823899371,0.0125786163522,6.69182389937,0.66101008551
0.0754716981132,0.0125786163522,6.59119496855,0.658752017946
0.0817610062893,0.0125786163522,6.49056603774,0.656486727064
0.0880503144654,0.0125786163522,6.38993710692,0.65421429333
0.0943396226415,0.0125786163522,6.2893081761,0.651934798445
0.100628930818,0.0125786163522,6.18867924528,0.649648325333
0.106918238994,0.0125786163522,6.08805031447,0.647354958135
0.11320754717,0.0125786163522,5.98742138365,0.645054782201
0.119496855346,0.0125786163522,5.88679245283,0.642747884078
0.125786163522,0.0125786163522,5.78616352201,0.640434351501
0.132075471698,0.0125786163522,5.68553459119,0.638114273385
0.138364779874,0.0125786163522,5.58490566038,0.635787739812
0.14465408805,0.0125786163522,5.48427672956,0.633454842021
0.150943396226,0.0125786163522,5.38364779874,0.631115672395
0.157232704403,0.0125786163522,5.28301886792,0.628770324452
0.163522012579,0.0125786163522,5.18238993711,0.626418892831
0.169811320755,0.0125786163522,5.08176100629,0.624061473279
0.176100628931,0.0125786163522,4.98113207547,0.621698162639
0.182389937107,0.0125786163522,4.88050314465,0.619329058836
0.188679245283,0.0125786163522,4.77987421384,0.616954260863
0.194968553459,0.0125786163522,4.67924528302,0.614573868765
0.201257861635,0.0125786163522,4.5786163522,0.612187983629
0.207547169811,0.0125786163522,4.47798742138,0.609796707564
0.213836477987,0.0125786163522,4.37735849057,0.607400143688
0.220125786164,0.0125786163522,4.27672955975,0.604998396112
0.22641509434,0.0125786163522,4.17610062893,0.602591569922
0.232704402516,0.0125786163522,4.07547169811,0.600179771164
0.238993710692,0.0125786163522,3.9748427673,0.597763106829
0.245283018868,0.0125786163522,3.87421383648,0.595341684829
0.251572327044,0.0125786163522,3.77358490566,0.592915613986
0.25786163522,0.0125786163522,3.67295597484,0.590485004012
