beta1,beta2,beta3,beta_v,beta_z_infinity
0.971428571429,0.171428571429,0.8,-14.6285714286,0.187879712254
0.971428571429,0.171428571429,0.828571428571,-15.3142857143,0.177641430214
0.971428571429,0.171428571429,0.857142857143,-16,0.167845710403
0.971428571429,0.171428571429,0.885714285714,-16.6857142857,0.158486007819
0.971428571429,0.171428571429,0.914285714286,-17.3714285714,0.149554390382
0.971428571429,0.171428571429,0.942857142857,-18.0571428571,0.141041716045
0.971428571429,0.171428571429,0.971428571429,-18.7428571429,0.132937804373
0.971428571429,0.171428571429,1,-19.4285714286,0.125231600759
1,0.171428571429,0,3.88571428571,0.595618656113
1,0.171428571429,0.0285714285714,3.2,0.579003666867
1,0.171428571429,0.0571428571429,2.51428571429,0.562207822248
1,0.171428571429,0.0857142857143,1.82857142857,0.545268188182
1,0.171428571429,0.114285714286,1.14285714286,0.528223146969
1,0.171428571429,0.142857142857,0.457142857143,0.511112056636
1,0.171428571429,0.171428571429,-0.228571428571,0.493974891242
1,0.171428571429,0.2,-0.914285714286,0.476851869026
1,0.171428571429,0.228571428571,-1.6,0.459783075713
1,0.171428571429,0.257142857143,-2.28571428571,0.442808090453
1,0.171428571429,0.285714285714,-2.97142857143,0.425965621771
1,0.171428571429,0.314285714286,-3.65714285714,0.409293160575
1,0.171428571429,0.342857142857,-4.34285714286,0.392826656714
1,0.171428571429,0.371428571429,-5.02857142857,0.376600224757
1,0.171428571429,0.4,-5.71428571429,0.360645883802
1,0.171428571429,0.428571428571,-6.4,0.344993334991
1,0.171428571429,0.457142857143,-7.08571428571,0.329669779339
1,0.171428571429,0.485714285714,-7.77142857143,0.314699777305
1,0.171428571429,0.514285714286,-8.45714285714,0.300105150419
1,0.171428571429,0.542857142857,-9.14285714286,0.285904924229
1,0.171428571429,0.571428571429,-9.82857142857,0.272115310889
1,0.171428571429,0.6,-10.5142857143,0.258749728866
1,0.171428571429,0.628571428571,-11.2,0.245818856597
1,0.171428571429,0.657142857143,-11.8857142857,0.233330716432
1,0.171428571429,0.685714285714,-12.5714285714,0.221290784792
1,0.171428571429,0.714285714286,-13.2571428571,0.209702124365
1,0.171428571429,0.742857142857,-13.9428571429,0.198565534016
1,0.171428571429,0.771428571429,-14.6285714286,0.187879712254
1,0.171428571429,0.8,-15.3142857143,0.177641430214
1,0.171428571429,0.828571428571,-16,0.167845710403
1,0.171428571429,0.857142857143,-16.6857142857,0.158486007819
1,0.171428571429,0.885714285714,-17.3714285714,0.149554390382
1,0.171428571429,0.914285714286,-18.0571428571,0.141041716045
1,0.171428571429,0.942857142857,-18.7428571429,0.132937804373
1,0.171428571429,0.971428571429,-19.4285714286,0.125231600759
1,0.171428571429,1,-20.1142857143,0.11791133185
0,0.2,0,27.2,0.938102850413
0,0.2,0.0285714285714,26.5142857143,0.933999738363
0,0.2,0.0571428571429,25.8285714286,0.929645046642
0,0.2,0.0857142857143,25.1428571429,0.925026111887
0,0.2,0.114285714286,24.4571428571,0.920130005238
0,0.2,0.142857142857,23.7714285714,0.914943581126
0,0.2,0.171428571429,23.0857142857,0.909453534814
0,0.2,0.2,22.4,0.903646469315
0,0.2,0.228571428571,21.7142857143,0.897508972279
0,0.2,0.257142857143,21.0285714286,0.891027703364
0,0.2,0.285714285714,20.3428571429,0.884189492474
0,0.2,0.314285714286,19.6571428571,0.876981449141
0,0.2,0.342857142857,18.9714285714,0.869391083141
0,0.2,0.371428571429,18.2857142857,0.861406436223
0,0.2,0.4,17.6,0.853016224597
0,0.2,0.428571428571,16.9142857143,0.844209991528
0,0.2,0.457142857143,16.2285714286,0.834978269073
0,0.2,0.485714285714,15.5428571429,0.825312747651
0,0.2,0.514285714286,14.8571428571,0.815206451718
0,0.2,0.542857142857,14.1714285714,0.804653919479
0,0.2,0.571428571429,13.4857142857,0.79365138409
0,0.2,0.6,12.8,0.782196953458
0,0.2,0.628571428571,12.1142857143,0.770290785308
0,0.2,0.657142857143,11.4285714286,0.757935253882
0,0.2,0.685714285714,10.7428571429,0.74513510431
0,0.2,0.714285714286,10.0571428571,0.731897590505
0,0.2,0.742857142857,9.37142857143,0.718232592315
0,0.2,0.771428571429,8.68571428571,0.704152707678
0,0.2,0.8,8,0.689673315674
0,0.2,0.828571428571,7.31428571429,0.674812606669
0,0.2,0.857142857143,6.62857142857,0.659591576222
0,0.2,0.885714285714,5.94285714286,0.64403398001
0,0.2,0.914285714286,5.25714285714,0.628166247847
0,0.2,0.942857142857,4.57142857143,0.612017355761
0,0.2,0.971428571429,3.88571428571,0.595618656113
0,0.2,1,3.2,0.579003666867
0.0285714285714,0.2,0,26.5142857143,0.933999738363
0.0285714285714,0.2,0.0285714285714,25.8285714286,0.929645046642
0.0285714285714,0.2,0.0571428571429,25.1428571429,0.925026111887
0.0285714285714,0.2,0.0857142857143,24.4571428571,0.920130005238
0.0285714285714,0.2,0.114285714286,23.7714285714,0.914943581126
0.0285714285714,0.2,0.142857142857,23.0857142857,0.909453534814
0.0285714285714,0.2,0.171428571429,22.4,0.903646469315
0.0285714285714,0.2,0.2,21.7142857143,0.897508972279
0.0285714285714,0.2,0.228571428571,21.0285714286,0.891027703364
0.0285714285714,0.2,0.257142857143,20.3428571429,0.884189492474
0.0285714285714,0.2,0.285714285714,19.6571428571,0.876981449141
0.0285714285714,0.2,0.314285714286,18.9714285714,0.869391083141
0.0285714285714,0.2,0.342857142857,18.2857142857,0.861406436223
0.0285714285714,0.2,0.371428571429,17.6,0.853016224597
0.0285714285714,0.2,0.4,16.9142857143,0.844209991528
0.0285714285714,0.2,0.428571428571,16.2285714286,0.834978269073
0.0285714285714,0.2,0.457142857143,15.5428571429,0.825312747651
0.0285714285714,0.2,0.485714285714,14.8571428571,0.815206451718
0.0285714285714,0.2,0.514285714286,14.1714285714,0.804653919479
0.0285714285714,0.2,0.542857142857,13.4857142857,0.79365138409
0.0285714285714,0.2,0.571428571429,12.8,0.782196953458
0.0285714285714,0.2,0.6,12.1142857143,0.770290785308
0.0285714285714,0.2,0.628571428571,11.4285714286,0.757935253882
0.0285714285714,0.2,0.657142857143,10.7428571429,0.74513510431
0.0285714285714,0.2,0.685714285714,10.0571428571,0.731897590505
0.0285714285714,0.2,0.714285714286,9.37142857143,0.718232592315
0.0285714285714,0.2,0.742857142857,8.68571428571,0.704152707678
0.0285714285714,0.2,0.771428571429,8,0.689673315674
0.0285714285714,0.2,0.8,7.31428571429,0.674812606669
0.0285714285714,0.2,0.828571428571,6.62857142857,0.659591576222
0.0285714285714,0.2,0.857142857143,5.94285714286,0.64403398001
0.0285714285714,0.2,0.885714285714,5.25714285714,0.628166247847
0.0285714285714,0.2,0.914285714286,4.57142857143,0.612017355761
0.0285714285714,0.2,0.942857142857,3.88571428571,0.595618656113
0.0285714285714,0.2,0.971428571429,3.2,0.579003666867
0.0285714285714,0.2,1,2.51428571429,0.562207822248
0.0571428571429,0.2,0,25.8285714286,0.929645046642
0.0571428571429,0.2,0.0285714285714,25.1428571429,0.925026111887
0.0571428571429,0.2,0.0571428571429,24.4571428571,0.920130005238
0.0571428571429,0.2,0.0857142857143,23.7714285714,0.914943581126
0.0571428571429,0.2,0.114285714286,23.0857142857,0.909453534814
0.0571428571429,0.2,0.142857142857,22.4,0.903646469315
0.0571428571429,0.2,0.171428571429,21.7142857143,0.897508972279
0.0571428571429,0.2,0.2,21.0285714286,0.891027703364
0.0571428571429,0.2,0.228571428571,20.3428571429,0.884189492474
0.0571428571429,0.2,0.257142857143,19.6571428571,0.876981449141
0.0571428571429,0.2,0.285714285714,18.9714285714,0.869391083141
0.0571428571429,0.2,0.314285714286,18.2857142857,0.861406436223
0.0571428571429,0.2,0.342857142857,17.6,0.853016224597
0.0571428571429,0.2,0.371428571429,16.9142857143,0.844209991528
0.0571428571429,0.2,0.4,16.2285714286,0.834978269073
0.0571428571429,0.2,0.428571428571,15.5428571429,0.825312747651
0.0571428571429,0.2,0.457142857143,14.8571428571,0.815206451718
0.0571428571429,0.2,0.485714285714,14.1714285714,0.804653919479
0.0571428571429,0.2,0.514285714286,13.4857142857,0.79365138409
0.0571428571429,0.2,0.542857142857,12.8,0.782196953458
0.0571428571429,0.2,0.571428571429,12.1142857143,0.770290785308
0.0571428571429,0.2,0.6,11.4285714286,0.757935253882
0.0571428571429,0.2,0.628571428571,10.7428571429,0.74513510431
0.0571428571429,0.2,0.657142857143,10.0571428571,0.731897590505
0.0571428571429,0.2,0.685714285714,9.37142857143,0.718232592315
0.0571428571429,0.2,0.714285714286,8.68571428571,0.704152707678
0.0571428571429,0.2,0.742857142857,8,0.689673315674
0.0571428571429,0.2,0.771428571429,7.31428571429,0.674812606669
0.0571428571429,0.2,0.8,6.62857142857,0.659591576222
0.0571428571429,0.2,0.828571428571,5.94285714286,0.64403398001
0.0571428571429,0.2,0.857142857143,5.25714285714,0.628166247847
0.0571428571429,0.2,0.885714285714,4.57142857143,0.612017355761
0.0571428571429,0.2,0.914285714286,3.88571428571,0.595618656113
0.0571428571429,0.2,0.942857142857,3.2,0.579003666867
0.0571428571429,0.2,0.971428571429,2.51428571429,0.562207822248
0.0571428571429,0.2,1,1.82857142857,0.545268188182
0.0857142857143,0.2,0,25.1428571429,0.925026111887
0.0857142857143,0.2,0.0285714285714,24.4571428571,0.920130005238
0.0857142857143,0.2,0.0571428571429,23.7714285714,0.914943581126
0.0857142857143,0.2,0.0857142857143,23.0857142857,0.909453534814
0.0857142857143,0.2,0.114285714286,22.4,0.903646469315
0.0857142857143,0.2,0.142857142857,21.7142857143,0.897508972279
0.0857142857143,0.2,0.171428571429,21.0285714286,0.891027703364
0.0857142857143,0.2,0.2,20.3428571429,0.884189492474
0.0857142857143,0.2,0.228571428571,19.6571428571,0.876981449141
0.0857142857143,0.2,0.257142857143,18.9714285714,0.869391083141
0.0857142857143,0.2,0.285714285714,18.2857142857,0.861406436223
0.0857142857143,0.2,0.314285714286,17.6,0.853016224597
0.0857142857143,0.2,0.342857142857,16.9142857143,0.844209991528
0.0857142857143,0.2,0.371428571429,16.2285714286,0.834978269073
0.0857142857143,0.2,0.4,15.5428571429,0.825312747651
0.0857142857143,0.2,0.428571428571,14.8571428571,0.815206451718
0.0857142857143,0.2,0.457142857143,14.1714285714,0.804653919479
0.0857142857143,0.2,0.485714285714,13.4857142857,0.79365138409
0.0857142857143,0.2,0.514285714286,12.8,0.782196953458
0.0857142857143,0.2,0.542857142857,12.1142857143,0.770290785308
0.0857142857143,0.2,0.571428571429,11.4285714286,0.757935253882
0.0857142857143,0.2,0.6,10.7428571429,0.74513510431
0.0857142857143,0.2,0.628571428571,10.0571428571,0.731897590505
0.0857142857143,0.2,0.657142857143,9.37142857143,0.718232592315
0.0857142857143,0.2,0.685714285714,8.68571428571,0.704152707678
0.0857142857143,0.2,0.714285714286,8,0.689673315674
0.0857142857143,0.2,0.742857142857,7.31428571429,0.674812606669
0.0857142857143,0.2,0.771428571429,6.62857142857,0.659591576222
0.0857142857143,0.2,0.8,5.94285714286,0.64403398001
0.0857142857143,0.2,0.828571428571,5.25714285714,0.628166247847
0.0857142857143,0.2,0.857142857143,4.57142857143,0.612017355761
0.0857142857143,0.2,0.885714285714,3.88571428571,0.595618656113
0.0857142857143,0.2,0.914285714286,3.2,0.579003666867
0.0857142857143,0.2,0.942857142857,2.51428571429,0.562207822248
0.0857142857143,0.2,0.971428571429,1.82857142857,0.545268188182
0.0857142857143,0.2,1,1.14285714286,0.528223146969
0.114285714286,0.2,0,24.4571428571,0.920130005238
0.114285714286,0.2,0.0285714285714,23.7714285714,0.914943581126
0.114285714286,0.2,0.0571428571429,23.0857142857,0.909453534814
0.114285714286,0.2,0.0857142857143,22.4,0.903646469315
0.114285714286,0.2,0.114285714286,21.7142857143,0.897508972279
0.114285714286,0.2,0.142857142857,21.0285714286,0.891027703364
0.114285714286,0.2,0.171428571429,20.3428571429,0.884189492474
0.114285714286,0.2,0.2,19.6571428571,0.876981449141
0.114285714286,0.2,0.228571428571,18.9714285714,0.869391083141
0.114285714286,0.2,0.257142857143,18.2857142857,0.861406436223
0.114285714286,0.2,0.285714285714,17.6,0.853016224597
0.114285714286,0.2,0.314285714286,16.9142857143,0.844209991528
0.114285714286,0.2,0.342857142857,16.2285714286,0.834978269073
0.114285714286,0.2,0.371428571429,15.5428571429,0.825312747651
0.114285714286,0.2,0.4,14.8571428571,0.815206451718
0.114285714286,0.2,0.428571428571,14.1714285714,0.804653919479
0.114285714286,0.2,0.457142857143,13.4857142857,0.79365138409
0.114285714286,0.2,0.485714285714,12.8,0.782196953458
0.114285714286,0.2,0.514285714286,12.1142857143,0.770290785308
0.114285714286,0.2,0.542857142857,11.4285714286,0.757935253882
0.114285714286,0.2,0.571428571429,10.7428571429,0.74513510431
0.114285714286,0.2,0.6,10.0571428571,0.731897590505
0.114285714286,0.2,0.628571428571,9.37142857143,0.718232592315
0.114285714286,0.2,0.657142857143,8.68571428571,0.704152707678
0.114285714286,0.2,0.685714285714,8,0.689673315674
0.114285714286,0.2,0.714285714286,7.31428571429,0.674812606669
0.114285714286,0.2,0.742857142857,6.62857142857,0.659591576222
0.114285714286,0.2,0.771428571429,5.94285714286,0.64403398001
0.114285714286,0.2,0.8,5.25714285714,0.628166247847
0.114285714286,0.2,0.828571428571,4.57142857143,0.612017355761
0.114285714286,0.2,0.857142857143,3.88571428571,0.595618656113
0.114285714286,0.2,0.885714285714,3.2,0.579003666867
0.114285714286,0.2,0.914285714286,2.51428571429,0.562207822248
0.114285714286,0.2,0.942857142857,1.82857142857,0.545268188182
0.114285714286,0.2,0.971428571429,1.14285714286,0.528223146969
0.114285714286,0.2,1,0.457142857143,0.511112056636
0.142857142857,0.2,0,23.7714285714,0.914943581126
0.142857142857,0.2,0.0285714285714,23.0857142857,0.909453534814
0.142857142857,0.2,0.0571428571429,22.4,0.903646469315
0.142857142857,0.2,0.0857142857143,21.7142857143,0.897508972279
0.142857142857,0.2,0.114285714286,21.0285714286,0.891027703364
0.142857142857,0.2,0.142857142857,20.3428571429,0.884189492474
0.142857142857,0.2,0.171428571429,19.6571428571,0.876981449141
0.142857142857,0.2,0.2,18.9714285714,0.869391083141
0.142857142857,0.2,0.228571428571,18.2857142857,0.861406436223
0.142857142857,0.2,0.257142857143,17.6,0.853016224597
0.142857142857,0.2,0.285714285714,16.9142857143,0.844209991528
0.142857142857,0.2,0.314285714286,16.2285714286,0.834978269073
0.142857142857,0.2,0.342857142857,15.5428571429,0.825312747651
0.142857142857,0.2,0.371428571429,14.8571428571,0.815206451718
0.142857142857,0.2,0.4,14.1714285714,0.804653919479
0.142857142857,0.2,0.428571428571,13.4857142857,0.79365138409
0.142857142857,0.2,0.457142857143,12.8,0.782196953458
0.142857142857,0.2,0.485714285714,12.1142857143,0.770290785308
0.142857142857,0.2,0.514285714286,11.4285714286,0.757935253882
0.142857142857,0.2,0.542857142857,10.7428571429,0.74513510431
0.142857142857,0.2,0.571428571429,10.0571428571,0.731897590505
0.142857142857,0.2,0.6,9.37142857143,0.718232592315
0.142857142857,0.2,0.628571428571,8.68571428571,0.704152707678
0.142857142857,0.2,0.657142857143,8,0.689673315674
0.142857142857,0.2,0.685714285714,7.31428571429,0.674812606669
0.142857142857,0.2,0.714285714286,6.62857142857,0.659591576222
0.142857142857,0.2,0.742857142857,5.94285714286,0.64403398001
0.142857142857,0.2,0.771428571429,5.25714285714,0.628166247847
0.142857142857,0.2,0.8,4.57142857143,0.612017355761
0.142857142857,0.2,0.828571428571,3.88571428571,0.595618656113
0.142857142857,0.2,0.857142857143,3.2,0.579003666867
0.142857142857,0.2,0.885714285714,2.51428571429,0.562207822248
0.142857142857,0.2,0.914285714286,1.82857142857,0.545268188182
0.142857142857,0.2,0.942857142857,1.14285714286,0.528223146969
0.142857142857,0.2,0.971428571429,0.457142857143,0.511112056636
0.142857142857,0.2,1,-0.228571428571,0.493974891242
0.171428571429,0.2,0,23.0857142857,0.909453534814
0.171428571429,0.2,0.0285714285714,22.4,0.903646469315
0.171428571429,0.2,0.0571428571429,21.7142857143,0.897508972279
0.171428571429,0.2,0.0857142857143,21.0285714286,0.891027703364
0.171428571429,0.2,0.114285714286,20.3428571429,0.884189492474
0.171428571429,0.2,0.142857142857,19.6571428571,0.876981449141
0.171428571429,0.2,0.171428571429,18.9714285714,0.869391083141
0.171428571429,0.2,0.2,18.2857142857,0.861406436223
0.171428571429,0.2,0.228571428571,17.6,0.853016224597
0.171428571429,0.2,0.257142857143,16.9142857143,0.844209991528
0.171428571429,0.2,0.285714285714,16.2285714286,0.834978269073
0.171428571429,0.2,0.314285714286,15.5428571429,0.825312747651
0.171428571429,0.2,0.342857142857,14.8571428571,0.815206451718
0.171428571429,0.2,0.371428571429,14.1714285714,0.804653919479
0.171428571429,0.2,0.4,13.4857142857,0.79365138409
0.171428571429,0.2,0.428571428571,12.8,0.782196953458
0.171428571429,0.2,0.457142857143,12.1142857143,0.770290785308
0.171428571429,0.2,0.485714285714,11.4285714286,0.757935253882
0.171428571429,0.2,0.514285714286,10.7428571429,0.74513510431
0.171428571429,0.2,0.542857142857,10.0571428571,0.731897590505
0.171428571429,0.2,0.571428571429,9.37142857143,0.718232592315
0.171428571429,0.2,0.6,8.68571428571,0.704152707678
0.171428571429,0.2,0.628571428571,8,0.689673315674
0.171428571429,0.2,0.657142857143,7.31428571429,0.674812606669
0.171428571429,0.2,0.685714285714,6.62857142857,0.659591576222
0.171428571429,0.2,0.714285714286,5.94285714286,0.64403398001
0.171428571429,0.2,0.742857142857,5.25714285714,0.628166247847
0.171428571429,0.2,0.771428571429,4.57142857143,0.612017355761
0.171428571429,0.2,0.8,3.88571428571,0.595618656113
0.171428571429,0.2,0.828571428571,3.2,0.579003666867
0.171428571429,0.2,0.857142857143,2.51428571429,0.562207822248
0.171428571429,0.2,0.885714285714,1.82857142857,0.545268188182
0.171428571429,0.2,0.914285714286,1.14285714286,0.528223146969
0.171428571429,0.2,0.942857142857,0.457142857143,0.511112056636
0.171428571429,0.2,0.971428571429,-0.228571428571,0.493974891242
0.171428571429,0.2,1,-0.914285714286,0.476851869026
0.2,0.2,0,22.4,0.903646469315
0.2,0.2,0.0285714285714,21.7142857143,0.897508972279
0.2,0.2,0.0571428571429,21.0285714286,0.891027703364
0.2,0.2,0.0857142857143,20.3428571429,0.884189492474
0.2,0.2,0.114285714286,19.6571428571,0.876981449141
0.2,0.2,0.142857142857,18.9714285714,0.869391083141
0.2,0.2,0.171428571429,18.2857142857,0.861406436223
0.2,0.2,0.2,17.6,0.853016224597
0.2,0.2,0.228571428571,16.9142857143,0.844209991528
0.2,0.2,0.257142857143,16.2285714286,0.834978269073
0.2,0.2,0.285714285714,15.5428571429,0.825312747651
0.2,0.2,0.314285714286,14.8571428571,0.815206451718
0.2,0.2,0.342857142857,14.1714285714,0.804653919479
0.2,0.2,0.371428571429,13.4857142857,0.79365138409
0.2,0.2,0.4,12.8,0.782196953458
0.2,0.2,0.428571428571,12.1142857143,0.770290785308
0.2,0.2,0.457142857143,11.4285714286,0.757935253882
0.2,0.2,0.485714285714,10.7428571429,0.74513510431
0.2,0.2,0.514285714286,10.0571428571,0.731897590505
0.2,0.2,0.542857142857,9.37142857143,0.718232592315
0.2,0.2,0.571428571429,8.68571428571,0.704152707678
0.2,0.2,0.6,8,0.689673315674
0.2,0.2,0.628571428571,7.31428571429,0.674812606669
0.2,0.2,0.657142857143,6.62857142857,0.659591576222
0.2,0.2,0.685714285714,5.94285714286,0.64403398001
0.2,0.2,0.714285714286,5.25714285714,0.628166247847
0.2,0.2,0.742857142857,4.57142857143,0.612017355761
0.2,0.2,0.771428571429,3.88571428571,0.595618656113
0.2,0.2,0.8,3.2,0.579003666867
0.2,0.2,0.828571428571,2.51428571429,0.562207822248
0.2,0.2,0.857142857143,1.82857142857,0.545268188182
0.2,0.2,0.885714285714,1.14285714286,0.528223146969
0.2,0.2,0.914285714286,0.457142857143,0.511112056636
0.2,0.2,0.942857142857,-0.228571428571,0.493974891242
0.2,0.2,0.971428571429,-0.914285714286,0.476851869026
0.2,0.2,1,-1.6,0.459783075713
0.228571428571,0.2,0,21.7142857143,0.897508972279
0.228571428571,0.2,0.0285714285714,21.0285714286,0.891027703364
0.228571428571,0.2,0.0571428571429,20.3428571429,0.884189492474
0.228571428571,0.2,0.0857142857143,19.6571428571,0.876981449141
0.228571428571,0.2,0.114285714286,18.9714285714,0.869391083141
0.228571428571,0.2,0.142857142857,18.2857142857,0.861406436223
0.228571428571,0.2,0.171428571429,17.6,0.853016224597
0.228571428571,0.2,0.2,16.9142857143,0.844209991528
0.228571428571,0.2,0.228571428571,16.2285714286,0.834978269073
0.228571428571,0.2,0.257142857143,15.5428571429,0.825312747651
0.228571428571,0.2,0.285714285714,14.8571428571,0.815206451718
0.228571428571,0.2,0.314285714286,14.1714285714,0.804653919479
0.228571428571,0.2,0.342857142857,13.4857142857,0.79365138409
0.228571428571,0.2,0.371428571429,12.8,0.782196953458
0.228571428571,0.2,0.4,12.1142857143,0.770290785308
0.228571428571,0.2,0.428571428571,11.4285714286,0.757935253882
0.228571428571,0.2,0.457142857143,10.7428571429,0.74513510431
0.228571428571,0.2,0.485714285714,10.0571428571,0.731897590505
0.228571428571,0.2,0.514285714286,9.37142857143,0.718232592315
0.228571428571,0.2,0.542857142857,8.68571428571,0.704152707678
0.228571428571,0.2,0.571428571429,8,0.689673315674
0.228571428571,0.2,0.6,7.31428571429,0.674812606669
0.228571428571,0.2,0.628571428571,6.62857142857,0.659591576222
0.228571428571,0.2,0.657142857143,5.94285714286,0.64403398001
0.228571428571,0.2,0.685714285714,5.25714285714,0.628166247847
0.228571428571,0.2,0.714285714286,4.57142857143,0.612017355761
0.228571428571,0.2,0.742857142857,3.88571428571,0.595618656113
0.228571428571,0.2,0.771428571429,3.2,0.579003666867
0.228571428571,0.2,0.8,2.51428571429,0.562207822248
0.228571428571,0.2,0.828571428571,1.82857142857,0.545268188182
0.228571428571,0.2,0.857142857143,1.14285714286,0.528223146969
0.228571428571,0.2,0.885714285714,0.457142857143,0.511112056636
0.228571428571,0.2,0.914285714286,-0.228571428571,0.493974891242
0.228571428571,0.2,0.942857142857,-0.914285714286,0.476851869026
0.228571428571,0.2,0.971428571429,-1.6,0.459783075713
0.228571428571,0.2,1,-2.28571428571,0.442808090453
0.257142857143,0.2,0,21.0285714286,0.891027703364
0.257142857143,0.2,0.0285714285714,20.3428571429,0.884189492474
0.257142857143,0.2,0.0571428571429,19.6571428571,0.876981449141
0.257142857143,0.2,0.0857142857143,18.9714285714,0.869391083141
0.257142857143,0.2,0.114285714286,18.2857142857,0.861406436223
0.257142857143,0.2,0.142857142857,17.6,0.853016224597
0.257142857143,0.2,0.171428571429,16.9142857143,0.844209991528
0.257142857143,0.2,0.2,16.2285714286,0.834978269073
0.257142857143,0.2,0.228571428571,15.5428571429,0.825312747651
0.257142857143,0.2,0.257142857143,14.8571428571,0.815206451718
0.257142857143,0.2,0.285714285714,14.1714285714,0.804653919479
0.257142857143,0.2,0.314285714286,13.4857142857,0.79365138409
0.257142857143,0.2,0.342857142857,12.8,0.782196953458
0.257142857143,0.2,0.371428571429,12.1142857143,0.770290785308
0.257142857143,0.2,0.4,11.4285714286,0.757935253882
0.257142857143,0.2,0.428571428571,10.7428571429,0.74513510431
0.257142857143,0.2,0.457142857143,10.0571428571,0.731897590505
0.257142857143,0.2,0.485714285714,9.37142857143,0.718232592315
0.257142857143,0.2,0.514285714286,8.68571428571,0.704152707678
0.257142857143,0.2,0.542857142857,8,0.689673315674
0.257142857143,0.2,0.571428571429,7.31428571429,0.674812606669
0.257142857143,0.2,0.6,6.62857142857,0.659591576222
0.257142857143,0.2,0.628571428571,5.94285714286,0.64403398001
0.257142857143,0.2,0.657142857143,5.25714285714,0.628166247847
0.257142857143,0.2,0.685714285714,4.57142857143,0.612017355761
0.257142857143,0.2,0.714285714286,3.88571428571,0.595618656113
0.257142857143,0.2,0.742857142857,3.2,0.579003666867
0.257142857143,0.2,0.771428571429,2.51428571429,0.562207822248
0.257142857143,0.2,0.8,1.82857142857,0.545268188182
0.257142857143,0.2,0.828571428571,1.14285714286,0.528223146969
0.257142857143,0.2,0.857142857143,0.457142857143,0.511112056636
0.257142857143,0.2,0.885714285714,-0.228571428571,0.493974891242
0.257142857143,0.2,0.914285714286,-0.914285714286,0.476851869026
0.257142857143,0.2,0.942857142857,-1.6,0.459783075713
0.257142857143,0.2,0.971428571429,-2.28571428571,0.442808090453
0.257142857143,0.2,1,-2.97142857143,0.425965621771
0.285714285714,0.2,0,20.3428571429,0.884189492474
0.285714285714,0.2,0.0285714285714,19.6571428571,0.876981449141
0.285714285714,0.2,0.0571428571429,18.9714285714,0.869391083141
0.285714285714,0.2,0.0857142857143,18.2857142857,0.861406436223
0.285714285714,0.2,0.114285714286,17.6,0.853016224597
0.285714285714,0.2,0.142857142857,16.9142857143,0.844209991528
0.285714285714,0.2,0.171428571429,16.2285714286,0.834978269073
0.285714285714,0.2,0.2,15.5428571429,0.825312747651
0.285714285714,0.2,0.228571428571,14.8571428571,0.815206451718
0.285714285714,0.2,0.257142857143,14.1714285714,0.804653919479
0.285714285714,0.2,0.285714285714,13.4857142857,0.79365138409
0.285714285714,0.2,0.314285714286,12.8,0.782196953458
0.285714285714,0.2,0.342857142857,12.1142857143,0.770290785308
0.285714285714,0.2,0.371428571429,11.4285714286,0.757935253882
0.285714285714,0.2,0.4,10.7428571429,0.74513510431
0.285714285714,0.2,0.428571428571,10.0571428571,0.731897590505
0.285714285714,0.2,0.457142857143,9.37142857143,0.718232592315
0.285714285714,0.2,0.485714285714,8.68571428571,0.704152707678
0.285714285714,0.2,0.514285714286,8,0.689673315674
0.285714285714,0.2,0.542857142857,7.31428571429,0.674812606669
0.285714285714,0.2,0.571428571429,6.62857142857,0.659591576222
0.285714285714,0.2,0.6,5.94285714286,0.64403398001
0.285714285714,0.2,0.628571428571,5.25714285714,0.628166247847
0.285714285714,0.2,0.657142857143,4.57142857143,0.612017355761
0.285714285714,0.2,0.685714285714,3.88571428571,0.595618656113
0.285714285714,0.2,0.714285714286,3.2,0.579003666867
0.285714285714,0.2,0.742857142857,2.51428571429,0.562207822248
0.285714285714,0.2,0.771428571429,1.82857142857,0.545268188182
0.285714285714,0.2,0.8,1.14285714286,0.528223146969
0.285714285714,0.2,0.828571428571,0.457142857143,0.511112056636
0.285714285714,0.2,0.857142857143,-0.228571428571,0.493974891242
0.285714285714,0.2,0.885714285714,-0.914285714286,0.476851869026
0.285714285714,0.2,0.914285714286,-1.6,0.459783075713
0.285714285714,0.2,0.942857142857,-2.28571428571,0.442808090453
0.285714285714,0.2,0.971428571429,-2.97142857143,0.425965621771
0.285714285714,0.2,1,-3.65714285714,0.409293160575
0.314285714286,0.2,0,19.6571428571,0.876981449141
0.314285714286,0.2,0.0285714285714,18.9714285714,0.869391083141
0.314285714286,0.2,0.0571428571429,18.2857142857,0.861406436223
0.314285714286,0.2,0.0857142857143,17.6,0.853016224597
0.314285714286,0.2,0.114285714286,16.9142857143,0.844209991528
0.314285714286,0.2,0.142857142857,16.2285714286,0.834978269073
0.314285714286,0.2,0.171428571429,15.5428571429,0.825312747651
0.314285714286,0.2,0.2,14.8571428571,0.815206451718
0.314285714286,0.2,0.228571428571,14.1714285714,0.804653919479
0.314285714286,0.2,0.257142857143,13.4857142857,0.79365138409
0.314285714286,0.2,0.285714285714,12.8,0.782196953458
0.314285714286,0.2,0.314285714286,12.1142857143,0.770290785308
0.314285714286,0.2,0.342857142857,11.4285714286,0.757935253882
0.314285714286,0.2,0.371428571429,10.7428571429,0.74513510431
0.314285714286,0.2,0.4,10.0571428571,0.731897590505
0.314285714286,0.2,0.428571428571,9.37142857143,0.718232592315
